player_id,name,position,age,injury_history_count,date,sleep_hours,sleep_quality,soreness,stress,mood,practice_minutes,practice_rpe,total_daily_load,game_minutes,player_load,accel_count,decel_count,total_distance_km,hsr_distance_m,sprint_distance_m,acwr,cmj_height_cm,rsi_modified,is_back_to_back,days_rest,travel_flag,time_zone_diff,unrivaled_flag,injured_within_7days,sleep_hours_7day_avg,sleep_hours_7day_std,soreness_7day_avg,soreness_7day_std,practice_minutes_7day_avg,practice_minutes_7day_std,cmj_height_cm_7day_avg,cmj_height_cm_7day_std,rsi_modified_7day_avg,rsi_modified_7day_std,player_load_7day_avg,player_load_7day_std,accel_count_7day_avg,accel_count_7day_std,decel_count_7day_avg,decel_count_7day_std,sleep_hours_zscore,soreness_zscore,stress_zscore,mood_zscore,cmj_height_cm_zscore,rsi_modified_zscore,player_load_zscore,accel_count_zscore,decel_count_zscore,flag_sleep_floor,flag_soreness_ceil,flag_stress_ceil,flag_acwr_spike,flag_load_drop,flag_accel_drop,flag_decel_drop,wellness_score,readiness_score,injury_risk_score,team_avg_pts,team_avg_min,game_result,game_margin,home_away
P007,Player G3,G,24,1,2/3/2026,8.3,5,3,4,7,56.4,6,56.4,0,327.9,37,41,6.15,582.9,216.4,1.06,34.2,0.35,0,3,0,0,0,0,8.4,0.605530071,2.285714286,1.112697281,55.61428571,26.30433605,36.34285714,1.463850109,0.344857143,0.013606721,347.9,75.31790402,41.57142857,6.187545094,38.85714286,7.755182599,0.541753888,0.633137711,1.062227909,-1.409737161,-1.571283088,-0.057811032,-0.253920741,-0.805779371,0.119929416,0,0,0,0,0,0,0,32.45,76.6,0.021784075,,,,,
P007,Player G3,G,24,1,2/4/2026,7.7,7,2,4,9,24.5,7,59.7,17.8,367.3,47,56,8.32,891.4,228.8,1.04,34.2,0.35,0,3,0,0,0,0,8.271428571,0.649908418,2.142857143,1.069044968,49.5,28.05161909,35.91428571,1.603567451,0.344857143,0.013606721,362.6571429,65.63720635,43.71428571,4.750939757,42.28571429,9.357960706,-0.448461068,-0.3369728,1.043555974,0.885380547,-1.526732242,-0.05733386,0.40547999,0.453570466,1.964368951,0,0,0,0,0,0,0,34.55,81.3,0.015997199,,,,,
P007,Player G3,G,24,1,2/5/2026,7,9,3,3,9,75.2,8,100.3,0,361,42,24,6.79,519.9,125.2,1.09,34.2,0.35,0,3,0,0,0,0,7.971428571,0.687299754,2.285714286,1.112697281,56.67142857,27.1464985,35.48571429,1.603567451,0.344857143,0.013606721,344.7428571,37.17852683,42.42857143,3.505098328,39.14285714,11.3787605,-1.600341113,0.636056798,0.118938016,0.872532437,-1.48578354,-0.05686831,0.295825389,-0.17924006,-1.959642093,0,0,0,0,0,0,1,33.5,79.3,0.078696165,,,,,
P007,Player G3,G,24,1,2/6/2026,7.6,9,3,4,8,49.7,6,49.7,0,370.9,39,38,5.8,811,158.6,1.01,34.2,0.35,0,7,1,1,1,0,7.814285714,0.614894493,2.285714286,1.112697281,50.41428571,21.75541531,35.05714286,1.463850109,0.344857143,0.013606721,348.3571429,38.48263059,41.42857143,3.309438163,38.85714286,11.3787605,-0.576319781,0.628908592,1.032299732,-0.274541725,-1.447976026,-0.056413915,0.460812327,-0.557816745,-0.239016375,0,0,0,0,0,0,0,32.4,76.8,0.016577556,,,,,
P007,Player G3,G,24,1,2/7/2026,8.2,4,2,3,8,16.8,7,42.8,13.3,358.3,53,55,9.82,788.2,227.9,1,34.2,0.35,0,3,0,0,0,0,7.814285714,0.614894493,2.571428571,0.534522484,44.54285714,24.73983678,34.62857143,1.133893419,0.344857143,0.013606721,356.6,32.21795566,43.28571429,5.3763149,42.71428571,11.65781977,0.414036007,-0.35764833,0.101551504,-0.272224076,-1.412927317,-0.055970239,0.241795699,1.231518404,1.777751032,0,0,0,0,0,0,0,35.3,82.9,0.015290584,,,,,
P007,Player G3,G,24,1,2/8/2026,8.1,4,4,2,8,63.9,7,74.6,0,287.3,39,34,6.55,588.6,162.4,1.08,34.2,0.35,0,3,0,0,0,0,7.728571429,0.50237531,2.857142857,0.690065559,51.07142857,22.56381427,34.2,0,0.344857143,0.013606721,339.6857143,33.20895605,42.57142857,5.593363414,40.42857143,11.55937055,0.245137292,1.618497825,-0.820469853,-0.269964213,-1.380317173,-0.055536866,-0.97871454,-0.569080418,-0.7268012,0,0,0,0,0,0,0,34.15,77.7,0.007708333,,,,,
P007,Player G3,G,24,1,2/9/2026,7.2,10,3,3,9,50.5,5,42.1,0,268.4,37,33,6.55,587.9,145.1,1.01,35.3,0.355,0,3,0,0,0,0,7.728571429,0.50237531,2.857142857,0.690065559,48.14285714,20.80824013,34.35714286,0.41576092,0.350714286,0.001889822,334.4428571,41.45293947,42,5.972157622,40.14285714,11.73923012,-1.254192925,0.59973065,0.113681932,0.89253257,-0.796139758,0.253711701,-1.288599863,-0.818498383,-0.835336952,0,0,0,0,1,0,0,33.8,84,0.031397351,,,,,
P007,Player G3,G,24,1,2/10/2026,8.2,7,1,5,7,17.3,6,32.3,10,331.2,48,40,8.04,523.9,205.8,0.97,35.3,0.35,0,3,0,0,0,0,7.714285714,0.484522347,2.571428571,0.975900073,42.55714286,23.31879479,34.51428571,0.53674504,0.350714286,0.001889822,334.9142857,41.38483734,43.57142857,5.883795341,40,11.73314394,0.426736411,-1.365279724,1.9743422,-1.443970484,-0.786353284,-0.059386935,-0.189870129,0.59889296,-0.003554599,0,0,0,0,0,0,0,33.3,83.5,0.02142803,,,,,
P007,Player G3,G,24,1,2/11/2026,7.3,8,3,1,8,62.4,4,41.6,0,320.1,30,33,6.37,638.9,250.6,0.92,35.3,0.35,0,3,0,0,0,0,7.657142857,0.509434794,2.714285714,0.951189731,47.97142857,22.82204448,34.67142857,0.587974732,0.350714286,0.001889822,328.1714286,39.00554295,41.14285714,7.515064236,36.71428571,9.516902257,-1.077419033,0.610124456,-1.741107205,-0.258145586,-0.776920697,-0.058947274,-0.379482239,-1.721037949,-0.830932742,0,0,0,0,0,1,0,34.95,83.3,0.067576407,,,,,
P007,Player G3,G,24,1,2/12/2026,7,6,4,4,7,56.9,7,66.4,0,320.8,38,37,6.12,511.1,159.7,0.84,35.3,0.35,0,3,0,0,0,0,7.657142857,0.509434794,2.857142857,1.069044968,45.35714286,20.06471672,34.82857143,0.587974732,0.350714286,0.001889822,322.4285714,36.22695655,40.57142857,7.590721153,38.57142857,7.721337165,-1.560043252,1.581939076,1.003804627,-1.417316821,-0.76782112,-0.058517234,-0.364192259,-0.657973444,-0.346738906,0,0,0,0,0,0,0,29.5,71.4,0.013301517,,,,,
P007,Player G3,G,24,1,2/13/2026,8.3,7,4,3,8,13.2,6,46.7,22.3,388.9,38,51,8.52,717.9,236.8,0.83,35.3,0.35,0,7,1,1,1,0,7.757142857,0.562308168,3,1.154700538,40.14285714,23.23953938,34.98571429,0.53674504,0.350714286,0.001889822,325,40.61411906,40.42857143,7.634508123,40.42857143,9.015859043,0.621169189,1.542471204,0.091120428,-0.233921744,-0.759035361,-0.058096468,0.826167782,-0.651188672,1.325678053,0,0,0,0,0,0,0,33.45,76.6,0.014762172,,,,,
P007,Player G3,G,24,1,2/14/2026,8.1,7,4,3,7,51.9,6,51.9,0,351.1,41,42,6.5,585.9,192.9,0.86,35.3,0.35,0,3,0,0,0,0,7.742857143,0.55032458,3.285714286,1.112697281,45.15714286,21.046762,35.14285714,0.41576092,0.350714286,0.001889822,323.9714286,39.71136337,38.71428571,5.345224838,38.57142857,6.502746672,0.283875411,1.505827896,0.090471285,-1.393063172,-0.750545745,-0.057684648,0.155650387,-0.261131109,0.232178403,0,0,0,0,0,0,0,32.15,79.1,0.019438778,,,,,
P007,Player G3,G,24,1,2/15/2026,7.5,6,3,4,8,71.2,5,59.3,0,288.9,40,43,7.15,628.1,228.3,0.84,35.3,0.35,0,3,0,0,0,0,7.657142857,0.531843156,3.142857143,1.069044968,46.2,22.27524785,35.3,0,0.350714286,0.001889822,324.2,39.46897516,38.85714286,5.367450401,39.85714286,6.335839103,-0.718426314,0.52178007,1.001027693,-0.211183393,-0.742335961,-0.057281461,-0.940226221,-0.387872549,0.349914194,0,0,0,0,0,0,0,32.25,81.6,0.015536509,,,,,
P007,Player G3,G,24,1,2/16/2026,7.7,6,5,2,8,26.3,8,69.7,17.3,462,61,51,9.45,761.7,246.5,0.89,40.3,0.334,0,3,0,0,0,0,7.728571429,0.492322001,3.428571429,1.272418021,42.74285714,23.34872282,36.01428571,1.889822365,0.347714286,0.006047432,351.8571429,57.54357355,42.28571429,9.810101694,42.42857143,6.729466122,-0.376364513,2.426882432,-0.835328994,-0.209666664,1.837406102,-1.097098909,2.121436353,2.33397523,1.308717985,0,0,0,0,0,0,0,32.55,77.2,0.096777429,,,,,
P007,Player G3,G,24,1,2/17/2026,7.3,6,3,3,8,67.9,8,90.6,0,290.7,26,35,5.5,521.3,100.5,1.02,40.3,0.35,0,3,0,0,0,0,7.6,0.465474668,3.714285714,0.755928946,49.97142857,21.9497695,36.72857143,2.439750182,0.347714286,0.006047432,346.0714286,61.84218394,39.14285714,11.11198409,41.71428571,7.273565969,-1.046572563,0.468564071,0.087571675,-0.20818217,1.783608431,-0.041803567,-0.904019907,-2.164528482,-0.62921915,0,0,0,0,0,1,0,32.95,80.6,0.082399969,,,,,
P007,Player G3,G,24,1,2/18/2026,7.4,4,2,4,8,50.3,4,33.6,0,346.7,34,45,5.89,445.9,129.5,1.02,40.3,0.35,0,3,0,0,0,0,7.614285714,0.45617457,3.571428571,0.975900073,48.24285714,21.27391651,37.44285714,2.672612419,0.347714286,0.006047432,349.8714286,60.78861501,39.71428571,10.65698966,43.42857143,6.214422549,-0.863672053,-0.464732537,1.006500848,-0.206728783,1.734289097,-0.041523548,0.07207726,-1.102620008,0.577872847,0,0,0,0,0,1,0,33.1,81.5,0.035128966,,,,,
P007,Player G3,G,24,1,2/19/2026,7.8,6,3,2,9,17.7,8,51.2,13.8,436,51,38,7.37,813.3,222.8,0.99,40.3,0.35,0,3,0,0,0,0,7.728571429,0.368394199,3.428571429,0.975900073,42.64285714,23.64274781,38.15714286,2.672612419,0.347714286,0.006047432,366.3285714,66.89376439,41.57142857,11.41427677,43.57142857,6.051367417,-0.179722245,0.473453008,-0.845960398,0.979148981,1.68885922,-0.041249082,1.620986407,0.996597304,-0.271904249,0,0,0,0,0,0,0,35.7,87.2,0.031192378,,,,,
P007,Player G3,G,24,1,2/20/2026,7.8,6,3,4,9,82.2,7,95.9,0,244.6,44,39,6.72,548.9,121.5,1.1,40.3,0.35,0,7,1,1,1,0,7.657142857,0.276026224,3.285714286,0.951189731,52.5,23.70520337,38.87142857,2.439750182,0.347714286,0.006047432,345.7142857,79.77299937,42.42857143,11.32632837,41.85714286,5.2417736,-0.178513376,0.469668218,1.006187504,0.966612725,1.646832911,-0.040979986,-1.703208192,0.125773649,-0.148580116,0,0,0,0,1,0,0,33.7,77.9,0.062157819,,,,,
P007,Player G3,G,24,1,2/21/2026,8.1,4,2,2,8,70.3,5,58.5,0,212.7,36,37,6.95,555.9,99.1,1.1,40.3,0.35,0,3,0,0,0,0,7.657142857,0.276026224,3,1,55.12857143,24.62970526,39.58571429,1.889822365,0.347714286,0.006047432,325.9428571,94.08313446,41.71428571,11.58611649,41.14285714,5.55063274,0.334707703,-0.478235437,-0.849540608,-0.230939027,1.607805219,-0.040716087,-2.201950653,-0.861848966,-0.392022192,0,0,0,0,1,0,0,36.15,84.1,0.107637529,,,,,
P007,Player G3,G,24,1,2/22/2026,7.8,6,3,3,8,18.3,8,55.7,15.7,364.4,50,42,8.66,860.6,201.2,1.08,40.3,0.35,0,3,0,0,0,0,7.7,0.27080128,3,1,47.57142857,26.88870359,40.3,0,0.347714286,0.006047432,336.7285714,93.45433313,43.14285714,11.95029388,41,5.507570547,-0.182677805,0.474495731,0.082838523,-0.229393783,1.571435583,-0.040457221,0.389988834,0.877623638,0.225294915,0,0,0,0,0,0,0,33.7,85.8,0.033011526,,,,,
P007,Player G3,G,24,1,2/23/2026,7.8,9,2,3,8,72.1,6,72.1,0,242.5,44,37,6.41,711.8,191.4,1.1,38.2,0.276,0,3,0,0,0,0,7.714285714,0.273426233,2.571428571,0.534522484,54.11428571,26.4182026,40,0.793725393,0.339428571,0.027969371,305.3714286,80.31757206,40.71428571,9.105205209,39,3.415650255,-0.181494027,-0.482915506,0.082315703,-0.227879168,0.545753644,-5.040800643,-1.64258881,0.125321014,-0.394406496,0,0,0,0,1,0,0,34.7,82.7,0.155300145,,,,,
P007,Player G3,G,24,1,2/24/2026,7.2,5,5,3,8,76.7,8,102.3,0,298.5,35,35,5.99,544.6,195.3,1.09,38.2,0.35,0,3,0,0,0,0,7.7,0.3,2.857142857,1.069044968,55.37142857,27.37558001,39.7,1.024695077,0.339428571,0.027969371,306.4857143,80.13400087,42,7.094598885,39,3.415650255,-1.223222466,2.396096632,0.081802657,-0.226394181,0.541355695,0.019964797,-0.68244941,-0.99626314,-0.64020175,0,0,0,0,0,0,0,30.8,75.4,0.132534856,,,,,
P007,Player G3,G,24,1,2/25/2026,7.5,5,2,4,6,18.8,5,38.3,18,370.2,47,49,7.44,896.9,192.9,1.11,38.2,0.35,0,3,0,0,0,0,7.714285714,0.285356919,2.857142857,1.069044968,50.87142857,30.73145589,39.4,1.122497216,0.339428571,0.027969371,309.8428571,82.55521096,43.85714286,6.309478886,39.57142857,4.685336802,-0.684634759,-0.494569064,1.02204565,-2.65426686,0.53706268,0.019842676,0.509192542,0.510494016,1.112201372,0,0,0,0,0,0,0,31.25,79.5,0.052135843,,,,,
P007,Player G3,G,24,1,2/26/2026,7.3,6,2,2,9,70.5,6,70.5,0,200.5,45,32,7.14,297.5,218.5,1.19,38.2,0.35,0,3,0,0,0,0,7.642857143,0.32071349,2.714285714,1.112697281,58.41428571,27.5475606,39.1,1.122497216,0.339428571,0.027969371,276.2,69.53358901,43,5.537749242,38.71428571,5.498917642,-1.026289463,-0.490840953,-0.871740139,0.986452724,0.532870483,0.019722768,-2.313521097,0.25634976,-1.021157162,0,0,0,0,1,0,1,35.95,82,0.164789407,,,,,
P007,Player G3,G,24,1,2/27/2026,7.4,8,3,3,8,68.4,8,91.2,0,258.6,30,41,6.44,639.3,159.5,1.14,38.2,0.35,0,7,1,1,1,0,7.585714286,0.323669437,2.714285714,1.112697281,56.44285714,26.01268006,38.8,1.024695077,0.339428571,0.027969371,278.2,68.66915853,41,7.348469228,39,5.567764363,-0.839841258,0.453205678,0.079445305,-0.197784984,0.528775211,0.019605008,-1.287338302,-1.632922357,0.112574592,0,0,0,0,1,1,0,33.1,78.6,0.163273424,,,,,
P007,Player G3,G,24,1,2/28/2026,8.5,9,2,4,8,24.6,6,43.8,12.8,497.7,55,58,8.86,646.2,200,1.1,38.2,0.35,0,3,0,0,0,0,7.642857143,0.442933941,2.714285714,1.112697281,49.91428571,27.63918888,38.5,0.793725393,0.339428571,0.027969371,318.9142857,100.4814648,43.71428571,8.596787883,42,8.94427191,1.084295521,-0.494973761,1.026658489,-0.196572114,0.524773179,0.019489331,2.589732492,1.517711094,2.242517643,0,0,0,0,0,0,0,34.75,88.3,0.048312857,,,,,
P007,Player G3,G,24,1,3/1/2026,7.9,6,2,3,9,69.4,5,57.8,0,237.4,50,29,6.37,473.2,90.2,1.12,38.2,0.35,0,3,0,0,0,0,7.657142857,0.450396651,2.571428571,1.133893419,57.21428571,24.46340318,38.2,0,0.339428571,0.027969371,300.7714286,102.3479639,43.71428571,8.596787883,40.14285714,10.20504077,0.02660919,-0.491372247,0.066878825,0.990862283,0.520860894,0.019375678,-1.587287003,0.870162507,-1.386070606,0,0,0,0,1,0,1,35.85,85.2,0.082336628,,,,,
P007,Player G3,G,24,1,3/2/2026,7.1,9,3,4,10,71,5,59.2,0,288.8,46,36,6.52,443.9,154.6,1.08,34.9,0.396,0,3,0,0,0,0,7.557142857,0.489411697,2.714285714,1.112697281,57.05714286,24.35514026,37.72857143,1.247282761,0.356571429,0.017386366,307.3857143,99.4083737,44,8.640987598,40,10.26320288,-1.37366414,0.465673477,1.019539557,2.165961478,-1.090134134,2.841795269,-0.759527898,0.365845012,-0.509975179,0,0,0,0,0,0,0,33.65,82.8,0.071730882,,,,,
P007,Player G3,G,24,1,3/3/2026,7.1,10,2,4,7,17.9,4,30.4,18.5,426.6,47,42,7.67,740.5,113,0.91,34.9,0.35,0,3,0,0,0,0,7.542857143,0.502849026,2.285714286,0.487950036,48.65714286,26.49703487,37.25714286,1.61023512,0.356571429,0.017386366,325.6857143,108.8431659,45.71428571,7.696628823,41,10.03327796,-1.351095082,-0.495469311,1.00765954,-1.389210497,-1.076510797,-0.012887325,1.385964913,0.487976638,0.227837253,0,0,0,0,0,0,0,31.65,79.9,0.021472989,,,,,
P007,Player G3,G,24,1,3/4/2026,7.4,8,3,3,10,58.7,5,48.9,0,337.7,40,40,6.99,704.1,154.8,0.93,34.9,0.35,0,3,0,0,0,0,7.528571429,0.505682001,2.428571429,0.534522484,54.35714286,23.07428996,36.78571429,1.763924197,0.356571429,0.017386366,321.0428571,107.3102489,44.71428571,7.952238379,39.71428571,9.393513466,-0.809582762,0.470118926,0.043312473,2.102019634,-1.063387618,-0.012814727,-0.009457213,-0.390778555,-0.019572901,0,0,0,0,0,0,0,35.1,84.7,0.047831955,,,,,
P007,Player G3,G,24,1,3/5/2026,8,9,2,1,10,52.3,6,52.3,0,282.6,43,32,6.5,292.2,189.8,0.9,34.9,0.35,0,3,0,0,0,0,7.628571429,0.521901286,2.428571429,0.534522484,51.75714286,21.95016,36.31428571,1.763924197,0.356571429,0.017386366,332.7714286,95.8099632,44.42857143,7.97615494,39.71428571,9.393513466,0.240042085,-0.499489928,-1.873578893,2.039725441,-1.050734686,-0.012743342,-0.865042745,-0.01129499,-1.009339364,0,0,0,0,0,0,1,39,87.9,0.021636681,,,,,
P008,Player G4,G,23,0,12/6/2025,7,6,7,5,8,18.7,7,48,15,433,69,47,9.28,995.4,207.8,1,30,0.35,0,3,0,0,0,0,7,0,7,0,18.7,0,30,0,0.35,0,433,0,69,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,72.7,0.029072876,,,,,
P008,Player G4,G,23,0,12/7/2025,7.1,7,3,6,8,64.8,7,75.6,0,287.5,44,27,6.38,633.9,166.1,1,30,0.35,0,3,0,0,0,0,7.05,0.070710678,5,2.828427125,41.75,32.59762261,30,0,0.35,0,360.25,102.8840367,56.5,17.67766953,37,14.14213562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.65,78.6,0.026618487,,,,,
P008,Player G4,G,23,0,12/8/2025,7.7,9,6,5,9,59.1,8,78.8,0,324.8,29,41,6.52,496.9,150.9,1,41.7,0.427,0,3,0,0,0,0,7.266666667,0.37859389,5.333333333,2.081665999,47.53333333,25.13251546,33.9,6.75499815,0.375666667,0.044455971,348.4333333,75.574224,47.33333333,20.20725942,38.33333333,10.26320288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.55,85.2,0.020059699,,,,,
P008,Player G4,G,23,0,12/9/2025,5.8,7,4,6,7,19.7,8,42.1,7.9,505.9,55,58,9.01,589.1,301.1,1,41.7,0.35,0,3,0,0,0,0,6.9,0.795822426,5,1.825741858,40.575,24.79453905,35.85,6.75499815,0.36925,0.0385,387.8,100.0328946,49.25,16.93861466,43.25,12.91962332,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.7,78.6,0.023901286,,,,,
P008,Player G4,G,23,0,12/10/2025,6.8,6,6,7,8,77.5,6,77.5,0,315.4,35,41,6.34,739.1,139.2,1,41.7,0.35,0,3,0,0,0,0,6.88,0.690651866,5.2,1.643167673,47.96,27.08815239,37.02,6.408353923,0.3654,0.034435447,373.32,92.4839824,46.4,15.99374878,42.8,11.23387734,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.2,76.8,0.009426068,,,,,
P008,Player G4,G,23,0,12/11/2025,6.7,6,5,5,8,53.4,7,62.3,0,323.4,34,46,7.49,616.8,185.8,1,41.7,0.35,0,3,0,0,0,0,6.85,0.622093241,5.166666667,1.471960144,48.86666667,24.3299541,37.8,6.04185402,0.362833333,0.031435118,365,85.19368521,44.33333333,15.17454008,43.33333333,10.1324561,-0.260623346,-0.121716124,-0.956182887,0,0.730296743,-0.447213595,-0.539769144,-0.775302912,0.284852674,1,0,0,0,0,0,0,28.05,79.5,0.017964983,,,,,
P008,Player G4,G,23,0,12/12/2025,7.5,5,3,7,7,16.6,7,50.6,17.8,402.1,46,49,8.6,882.8,147.9,1,41.7,0.35,0,3,0,0,0,0,6.942857143,0.618754509,4.857142857,1.573591585,44.25714286,25.33816996,38.35714286,5.709015427,0.361,0.029103264,370.3,79.02489059,44.57142857,13.86671245,44.14285714,9.494359228,1.044859448,-1.471960144,1.632993162,-1.58113883,0.645497224,-0.40824829,0.435478286,0.109833093,0.559258941,0,0,0,0,0,0,0,28.25,78.1,0.017069146,,,,,
P008,Player G4,G,23,0,12/13/2025,7.1,4,4,7,9,69.2,7,80.7,0,359,45,43,6.53,669.8,221.4,1,41.7,0.35,0,3,0,0,0,0,6.957142857,0.621442255,4.428571429,1.272418021,51.47142857,24.00275778,40.02857143,4.422184334,0.361,0.029103264,359.7285714,74.0312032,41.14285714,8.89622713,43.57142857,9.413769044,0.253966403,-0.544704779,1.270214698,1.656157342,0.585540044,-0.377964473,-0.142992922,0.030906491,-0.120372225,0,0,0,0,0,0,0,28.65,78.1,0.03615927,,,,,
P008,Player G4,G,23,0,12/14/2025,7.1,4,7,6,7,55.1,5,45.9,0,388.4,51,29,5.89,499.1,235.4,1,41.7,0.35,0,3,0,0,0,0,6.957142857,0.621442255,5,1.414213562,50.08571429,23.37687095,41.7,0,0.361,0.029103264,374.1428571,67.12475592,42.14285714,9.633769969,43.85714286,8.83984486,0.238904734,1.512048386,0,-1.322875656,0.540061725,-0.353553391,0.266302884,0.496534955,-1.704671247,0,0,0,0,0,0,1,24.65,68.8,0.007907834,,,,,
P008,Player G4,G,23,0,12/15/2025,7.3,10,6,5,8,26.2,8,50.1,7.6,442.1,48,48,8.97,792.5,175.5,1,41.3,0.335,0,3,0,0,0,0,6.9,0.556776436,5,1.414213562,45.38571429,24.54081149,41.64285714,0.151185789,0.347857143,0.005669467,390.9,67.39465854,44.85714286,7.819389819,44.85714286,8.858678822,0.596355709,0.632455532,-1.154700538,0.142133811,0.426421457,-0.917748918,1.031911169,0.21864535,0.588397349,0,0,0,0,0,0,0,27.95,81.5,0.00785552,,,,,
P008,Player G4,G,23,0,12/16/2025,5.9,7,7,8,6,50.1,7,58.4,0,344.8,45,52,7.06,513,165.3,1,41.3,0.35,0,3,0,0,0,0,6.914285714,0.52417736,5.428571429,1.511857892,49.72857143,21.77136608,41.58571429,0.195180015,0.347857143,0.005669467,367.8857143,45.54274287,43.42857143,6.451282634,44,7.571877794,-2.136635678,1.246814122,2.398369011,-2.574997523,0.402958739,-0.244872543,-0.485674514,-0.052039642,0.983249251,1,0,1,0,0,0,0,19.85,60.9,0.040959058,,,,,
P008,Player G4,G,23,0,12/17/2025,6.8,10,5,6,8,61.5,4,41,0,351.2,49,30,6.66,634,189.3,1,41.3,0.35,0,3,0,0,0,0,6.914285714,0.52417736,5.285714286,1.496026483,47.44285714,19.03810715,41.52857143,0.213808994,0.347857143,0.005669467,373,40.3844442,45.42857143,5.503245796,42.42857143,9.253056123,-0.183117563,-0.175381627,-0.087038828,0.301511345,0.383013403,-0.233945608,-0.362892582,0.315786324,-1.492287212,1,0,0,0,0,0,1,27.2,80.4,0.012789177,,,,,
P008,Player G4,G,23,0,12/18/2025,6.7,10,6,7,6,7,7,32.3,13.8,370,50,50,8.53,795.3,306.1,1,41.3,0.35,0,3,0,0,0,0,6.914285714,0.52417736,5.428571429,1.511857892,40.81428571,24.03909514,41.47142857,0.213808994,0.347857143,0.005669467,379.6571429,34.21509692,47.71428571,2.429971585,43,9.626352719,-0.351561525,0.505128339,0.920158743,-2.020725942,0.365780997,-0.224355118,-0.049542988,0.397659682,0.770612004,1,0,0,0,0,0,0,23.05,75.2,0.007804659,,,,,
P008,Player G4,G,23,0,12/19/2025,6.8,6,7,8,8,53.3,6,53.3,0,343.6,40,34,5.31,603.7,216.9,1,41.3,0.35,0,3,0,0,0,0,6.814285714,0.45617457,6,1.154700538,46.05714286,21.77313767,41.41428571,0.195180015,0.347857143,0.005669467,371.3,34.95611534,46.85714286,3.804758925,40.85714286,9.73701822,-0.154551911,1.177914294,1.8702876,0.400320385,0.350694418,-0.215850407,-0.483702958,-0.609398166,-0.969537911,1,0,1,0,0,0,0,23.2,71.8,0.004333333,,,,,
P008,Player G4,G,23,0,12/20/2025,7.1,10,4,4,8,65.5,4,43.7,0,359.5,41,38,7.38,776.6,167.1,1,41.3,0.35,0,3,0,0,0,0,6.814285714,0.45617457,6,1.154700538,45.52857143,21.15377935,41.35714286,0.151185789,0.347857143,0.005669467,371.3714286,34.92729183,46.28571429,4.38612531,40.14285714,9.73701822,0.420570461,-0.983494741,-2.138089935,0.384527883,0.337340468,-0.208241734,-0.19248125,-0.479070415,-0.478969482,0,0,0,0,0,0,0,30.65,85.2,0.008781784,,,,,
P008,Player G4,G,23,0,12/21/2025,6.8,7,6,5,9,9.4,7,51.9,23.4,376.5,45,53,8.28,911.9,213.7,1,41.3,0.35,0,3,0,0,0,0,6.771428571,0.438612531,5.857142857,1.069044968,39,24.49557783,41.3,0,0.347857143,0.005669467,369.6714286,34.2432336,45.42857143,3.866830867,43.57142857,9.378293072,-0.182807508,0.460566186,-0.954600053,1.481917147,0.325409812,-0.201382572,0.113922523,-0.041839539,1.183215957,1,0,0,0,0,0,0,28.2,79.7,0.011382942,,,,,
P008,Player G4,G,23,0,12/22/2025,7.1,9,5,6,7,47.4,8,63.2,0,333.8,39,32,6.26,643.1,167.6,1,39.5,0.283,0,3,0,0,0,0,6.742857143,0.403555625,5.714285714,1.112697281,42.02857143,23.95382463,41.04285714,0.680336051,0.340428571,0.02532362,354.2,15.28016143,44.14285714,4.33699479,41.28571429,10.04513623,0.430340675,-0.266276851,-0.052900921,-0.805629233,-0.143029791,-3.569498641,-0.669410394,-0.690181397,-1.179212588,0,0,0,0,0,0,1,26.65,74.5,0.012241167,,,,,
P008,Player G4,G,23,0,12/23/2025,7.2,9,3,5,9,57.2,7,66.7,0,341.9,34,32,6.03,579.1,246.5,1,39.5,0.35,0,3,0,0,0,0,6.928571429,0.197604704,5.142857143,1.345185418,43.04285714,24.49672476,40.78571429,0.878310066,0.340428571,0.02532362,353.7857143,15.61318124,42.57142857,5.740416444,38.42857143,9.306935458,0.623850294,-1.721724525,-0.925514094,1.407324646,-0.138941945,0.011404574,-0.491042148,-1.211978655,-1.099291522,0,0,0,0,0,1,1,31.8,83.3,0.017051005,,,,,
P008,Player G4,G,23,0,12/24/2025,7.9,10,5,5,6,22.5,4,35.9,20.9,505.6,49,44,7.34,809.2,315.8,1,39.5,0.35,0,3,0,0,0,0,7.085714286,0.405908739,5.142857143,1.345185418,37.47142857,24.02982274,40.52857143,0.962140471,0.340428571,0.02532362,375.8428571,59.29853447,42.57142857,5.740416444,40.42857143,8.676734079,2.083973922,-0.154628542,-0.879049073,-1.885618083,-0.135184518,0.011102436,2.642468285,0.502361584,0.249569691,0,0,0,0,0,0,0,27.85,81.6,0.01191594,,,,,
